Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2009","2009","3050","FAO TIER 1","kilotonnes","5.5191","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kilotonnes","44.7454","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kilotonnes","4.0855","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kilotonnes","22.5611","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kilotonnes","2.0599","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kilotonnes","55.0008","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kilotonnes","5.0218","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","27.9409","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","2.5511","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","70.7358","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","6.4585","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","60.7931","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","5.5507","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","60.3067","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","5.5063","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","62.7861","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","5.7326","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","28.6176","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","2.6129","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","87.028","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","7.946","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","93.3771","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","8.5257","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","10.5888","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","0.9668","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","20.8893","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","1.9073","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","27.9187","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","2.5491","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","71.0188","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","6.4843","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","46.8012","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","4.2732","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","24.7083","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","2.256","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","79.1949","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","7.2308","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","33.9687","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","3.1015","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","48.2845","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","4.4086","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","35.6558","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","3.2555","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","15.5383","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","1.4187","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","46.9922","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","4.2906","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","21.2998","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","1.9448","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","59.4392","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","5.4271","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","50.2851","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","4.5912","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","41.4875","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","3.788","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","50.3371","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","4.596","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","23.3553","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","2.1324","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","65.81","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","6.0087","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","76.3295","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","6.9692","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","595.6067","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","1.3216","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","32.5996","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","600.3267","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","1.3625","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","32.7404","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","606.6139","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","1.3803","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","32.9009","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","606.7109","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","1.3983","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","33.0631","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","605.6746","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","1.4643","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","33.1791","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","610.0726","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","1.49","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","33.3812","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","615.817","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","1.4815","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","33.5988","E","Estimated value",""
